id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
694664,EDEN | 1Bed with Garden in CIHANGIR,852380,Ilker,,Beyoglu,41.03226,28.98376,Entire home/apt,1013,3,36,2022-03-20,0.31,4,335,8,
739517,Historical Spacious Room in Taksim!,3733806,Süreyya,,Beyoglu,41.03083,28.98059,Private room,326,2,64,2022-01-03,0.64,1,363,1,
430954,"Large and Sunny Studio, Discount on Weekly Stay",1938185,Gurhan,,Beyoglu,41.037189,28.977118,Entire home/apt,464,3,49,2022-02-28,0.41,5,363,2,
701899,"Artist's Studio, Central & Near Taksim",3195183,Efe & Memet,,Sisli,41.04899,28.98646,Entire home/apt,618,2,223,2022-03-02,1.93,5,360,25,
447142,Ottoman istanbul..Yusufpasha Tram ترام يوسف باشا,1351134,Bãśmä,,Fatih,41.01038,28.94676,Private room,287,2,24,2021-09-03,0.20,15,82,1,
740158,"Marvelous sea view, 80m2 penthouse",3815061,Bahri&Nihal,,Uskudar,41.01446,29.01539,Entire home/apt,778,3,86,2022-03-29,0.79,3,331,16,
703593,Perfect Located HOUSE Cihangir BEYOGLU,2769925,Pelin,,Beyoglu,41.03099,28.98272,Entire home/apt,619,2,399,2022-03-12,3.48,5,126,47,
741440,Orange Studio Private&Great Terrace,466302,Demir,,Sisli,41.05107,28.98732,Entire home/apt,662,2,41,2022-01-12,0.39,12,328,5,
741489,Taksimde eğlence ve tarihin içinde,3851071,Ali,,Beyoglu,41.03065,28.98378,Entire home/apt,1626,3,0,,,1,364,0,
742074,Cheap Taksim Wooden Mansion!,3785798,Miko And Roza,,Beyoglu,41.03187,28.97283,Entire home/apt,537,1,45,2021-10-25,0.41,2,277,1,
457790,Old City Sultanahmet Apart Istanbul,2231981,Adar,,Fatih,41.00581,28.96676,Entire home/apt,1073,3,120,2019-10-18,1.00,13,364,0,
469638,Near the bosphorus,2330281,Omer,,Besiktas,41.06782,29.04236,Entire home/apt,1020,2,27,2021-06-27,0.24,2,362,1,
705394,"Catch Spell of  Beyoglu, PERA, Taxim,galata",3314654,Baris,,Beyoglu,41.02976,28.97419,Entire home/apt,2113,2,47,2022-03-18,0.41,2,347,12,
469811,"Couple friendly, Cute Roof w terrace in Beyoglu",2331089,Mehmet,,Beyoglu,41.03085,28.97494,Entire home/apt,799,2,45,2021-02-19,0.53,5,150,0,
743975,Magnificent Rooms For Your Comfort,3898634,Bilal,,Uskudar,41.01854,29.014,Private room,976,1,1,2015-03-05,0.01,1,365,0,
744242,#Old City#Authentic Duplex #Private Terrace,4334558,Ibrahim,,Fatih,41.0119,28.95237,Entire home/apt,1118,2,129,2022-03-20,1.18,1,182,1,
823470,Cozy & Pretty Room in Taksim Square,4312116,Emin,,Beyoglu,41.0369,28.97936,Private room,778,1,0,,,1,365,0,
746868,Renewed basement studio with garden,2248444,Pinar,,Beyoglu,41.03806,28.97581,Entire home/apt,294,2,38,2022-01-31,0.36,3,267,4,
478289,ULTRA LUXE RESIDENCE WITH FREE SWIM.POOL ETC,2368759,Angie,,Basaksehir,41.0718,28.67921,Entire home/apt,2039,6,12,2018-05-29,0.15,1,365,0,
484153,"comfy room in Taksim, Istanbul",2395401,Özgür,,Sisli,41.04461,28.98187,Private room,195,7,3,2018-04-16,0.04,1,358,0,
827174,Luxury Studio in Beyoglu,4339636,Neva,,Beyoglu,41.03162,28.97934,Hotel room,1447,1,3,2020-11-30,0.07,15,349,0,
485660,"Tesvikiye,cosy & furnished house",2404396,Elif Ilger,,Sisli,41.05172,28.99988,Entire home/apt,1398,4,5,2013-12-10,0.04,1,299,0,
499401,"Fair, clean & comfy Apt - Beyoglu",2464199,Fahrettin,,Beyoglu,41.03034,28.97043,Entire home/apt,3252,10,9,2013-09-17,0.08,4,364,0,
746925,TAKSIM CENTER - Comfy Room / House,3000696,Onur,,Beyoglu,41.0403,28.98235,Private room,245,2,1,2013-06-20,0.01,1,0,0,
750291,Cozy Room OLIVE   @Kaboom Guest House,1806816,Kaboom Guest House,,Beyoglu,41.03691,28.97167,Private room,244,2,9,2020-01-02,0.08,7,241,0,
757385,One bedroom apartment in Istanbul,3988379,Omer,,Kagithane,41.07491,28.97583,Entire home/apt,1348,1,0,,,1,0,0,
827176,Stylish Studio with Private Patio (With Breakfast),4339636,Neva,,Beyoglu,41.03162,28.9794,Entire home/apt,1286,1,85,2022-03-13,1.04,15,331,18,
507117,Duplex Penthouse Central Located,2499854,Ozan,,Sisli,41.05739,28.9955,Private room,372,1,2,2017-05-18,0.02,1,365,0,
827177,Design Terrace Suit w 24/7 Security,4339636,Neva,,Beyoglu,41.03156,28.97933,Hotel room,1447,1,36,2022-01-09,0.44,15,354,6,
827178,Stylish Roof Suit in Beyoğlu,4339636,Neva,,Beyoglu,41.03158,28.97933,Entire home/apt,1286,1,95,2022-03-20,1.49,15,326,22,
827440,Nice Studio in the City Center,4339119,فارس,,Sisli,41.06061,28.98604,Private room,2207,3,0,,,1,365,0,
829628,Central & peaceful home @ Bostanci,4347509,Arzu,,Maltepe,40.9558,29.10595,Entire home/apt,732,30,0,,,1,46,0,
511597,Flats in Taksim 2 min. to square #2,2519004,Vedat Öz,,Bagcilar,41.03183,28.84544,Entire home/apt,813,2,2,2013-03-15,0.02,1,365,0,
757694,Room for Rent in Istanbul Airport,3845067,Ömür,,Bahcelievler,41.00406,28.82735,Private room,650,1,0,,,1,365,0,
764673,1+1 Modern House at the Bosphorus!!,3878300,Gonca,,Besiktas,41.04603,29.01484,Entire home/apt,620,3,8,2017-09-16,0.07,1,0,0,
830096,Stunning Double Room in Besiktas!,2541656,Başak,,Besiktas,41.05136,29.00635,Private room,325,7,33,2021-09-01,0.30,11,302,2,
765470,"Lovely, Safe and Silent Loft with a Terrace",1938185,Gurhan,,Beyoglu,41.03672,28.977118,Entire home/apt,732,3,59,2022-03-19,0.52,5,344,3,
767323,Comfortable rooms in Beylikdüzü,3043974,Hakan,,Beylikduzu,41.00387,28.6499,Private room,813,1,3,2013-03-09,0.03,1,365,0,
516610,Nakkas Apart,2543742,Nakkas,,Fatih,41.0038,28.97045,Entire home/apt,1772,1,3,2012-11-28,0.03,2,365,0,
835835,modern new building in asian site,4360606,Kerem,,Atasehir,41.00107,29.10075,Entire home/apt,662,3,52,2022-02-17,0.47,1,279,4,
516720,Very central place-small room for 1,2544222,Biray Anil,,Sisli,41.06193,28.98508,Private room,163,1,42,2016-03-10,0.35,1,302,0,
519364,Elegance and high quality with breezy sea views,1366111,Julia & Tarkan,,Beyoglu,41.0272,28.97564,Entire home/apt,2221,3,96,2022-03-18,1.16,17,314,24,
768439,In the heart of Cihangir!,2017892,Dogan,,Beyoglu,41.03095,28.98245,Entire home/apt,816,365,6,2014-01-02,0.05,1,365,0,
769270,Rental Room in Istanbul Good Choice,4057328,Fırat,,Basaksehir,41.08559,28.66085,Private room,589,1,0,,,2,365,0,
836433,"Nice and Bright Studio, Discount on Weekly Stay",1938185,Gurhan,,Beyoglu,41.037189,28.977118,Entire home/apt,403,3,87,2022-03-20,0.79,5,56,7,
836523,Exclusive and elite location (1 +1),2464199,Fahrettin,,Beyoglu,41.0317,28.98159,Entire home/apt,2330,1,1,2013-04-02,0.01,4,358,0,
770225,2 min Accross Metro 20min to Taksim,4063457,Erhan,,Sisli,41.10122,29.00202,Private room,353,1,3,2013-05-09,0.03,1,365,0,
519468,"Cosy charm, fabulous terrace views in Galata!",1366111,Julia & Tarkan,,Beyoglu,41.02459,28.97327,Entire home/apt,2396,3,145,2022-03-28,1.24,17,336,39,
841120,"live like a hip local, w/alcove",4392731,Emrah,,Beyoglu,41.02649,28.97665,Entire home/apt,1100,6,41,2022-03-16,0.91,8,269,6,
520072,Room in Anatolian side of Istanbul,2404749,Sabite,,Kadikoy,40.98141,29.04636,Private room,221,1,0,,,1,362,0,
520189,"Cosy with frescoes, terrace views in Galata!",1366111,Julia & Tarkan,,Beyoglu,41.02786,28.9745,Entire home/apt,1685,3,104,2021-08-11,0.88,17,273,10,
776764,Incomparable view/Spacious Kadıköy,1148150,Handan,,Kadikoy,40.98819,29.02951,Private room,569,2,12,2022-01-11,0.11,4,346,2,
843343,Apartment in the hearth of Beyoglu,4310495,Alaaddin,,Beyoglu,41.03628,28.97991,Entire home/apt,652,6,17,2019-10-03,0.18,2,90,0,
846376,"live like a hip local, w/balcony",4392731,Emrah,,Beyoglu,41.02809,28.97487,Entire home/apt,1212,6,23,2021-07-21,0.51,8,273,2,
778627,Central @ ISTANBUL close to History,4057328,Fırat,,Fatih,41.01536,28.94716,Entire home/apt,1198,1,0,,,2,365,0,
520238,Stylish gem with amazing charm and nightlife buzz!,1366111,Julia & Tarkan,,Beyoglu,41.03595,28.97748,Entire home/apt,1289,3,221,2022-03-15,1.91,17,356,39,
846394,"live like a hip local, 1st floor",4392731,Emrah,,Beyoglu,41.02609,28.97655,Entire home/apt,1030,6,42,2022-01-27,0.93,8,312,10,
522700,2 Bedrooms & Galata & Best Design,2570612,Ahmet,,Beyoglu,41.02642,28.97432,Entire home/apt,1615,2,94,2016-07-22,0.79,5,365,0,
781959,SPACE IN HISTORICAL BOSPHORUS HOUSE,3304529,Erkmen,,Besiktas,41.0681,29.04272,Private room,1219,7,0,,,1,365,0,
846430,"live like a hip local, penthouse",4392731,Emrah,,Beyoglu,41.027031,28.975636,Entire home/apt,1184,6,8,2022-03-13,0.07,8,302,6,
847765,Sweet Flat in Cihangir Cukurcuma,2769925,Pelin,,Beyoglu,41.03251,28.98255,Entire home/apt,609,2,389,2022-03-15,3.49,5,134,30,
782389,Studio fully serviced in the trendiest district,4126563,Burak,,Sisli,41.04946,28.99007,Hotel room,1713,365,5,2021-07-14,0.12,4,365,1,
783488,Suite with kitchenette in No 11 Hotel,4131290,Ayşe Zeynep,,Beyoglu,41.03151,28.97421,Hotel room,883,1,54,2019-05-16,0.49,7,346,0,
536465,Spacious room in 2br renovated flat,2248444,Pinar,,Beyoglu,41.03807,28.97582,Private room,235,3,17,2021-07-13,0.17,3,272,1,
848861,Superior Double or Twin with Kitchenette,4131290,Ayşe Zeynep,,Beyoglu,41.02965,28.97573,Hotel room,883,1,40,2022-02-28,0.37,7,344,2,
784620,Studio in Galata area near Tram St.,4137180,Ahmet,,Beyoglu,41.02949,28.97849,Entire home/apt,439,4,156,2022-03-12,1.56,2,58,15,
849225,Economy Room (No Windows)  in No 11 Hotel,4131290,Ayşe Zeynep,,Beyoglu,41.03152,28.97594,Hotel room,883,1,1,2017-07-19,0.02,7,365,0,
784758,Twin Suit fully serviced in the trendiest district,4126563,Burak,,Sisli,41.05092,28.99035,Hotel room,1713,365,0,,,4,363,0,
538538,flat in a safe & quiet district,2645069,Mehmet,,Kadikoy,41.00897,29.04131,Private room,441,1,0,,,1,365,0,
849707,Apartment in the Heart of the City6,792658,ISlK,,Beyoglu,41.03906,28.98266,Entire home/apt,555,3,62,2022-01-01,0.64,8,356,2,
538833,Very Central Room With Sea View,2646839,Hexagram,,Beyoglu,41.03201,28.98275,Private room,806,1,47,2016-04-21,0.41,3,30,0,
785113,Old Istanbul  view/ quiet  terrace,1148150,Handan,,Kadikoy,40.98492,29.02851,Private room,337,1,32,2018-04-30,0.28,4,321,0,
851568,2 Bedroom and 2 Bathroom Flat 2,3837545,Leda,,Beyoglu,41.04199,28.98019,Entire home/apt,736,3,11,2016-06-18,0.10,3,316,0,
785494,"Urban Blue - 2BR - 1,5 BA - Galata",2618254,Dodo,,Beyoglu,41.02649,28.97439,Entire home/apt,2175,4,186,2022-03-19,1.68,4,232,13,
853021,Apartment in the Heart of the City4,792658,ISlK,,Beyoglu,41.03856,28.983,Entire home/apt,685,3,119,2022-03-20,1.23,8,358,9,
541629,Apartment flat entrance - Beyoglu,2464199,Fahrettin,,Beyoglu,41.03025,28.97029,Entire home/apt,2439,10,22,2018-07-29,0.19,4,364,0,
853077,Apartment in the Heart of the City5,792658,ISlK,,Beyoglu,41.03914,28.98302,Entire home/apt,620,3,78,2022-02-25,0.81,8,335,4,
541989,Beautiful Triplex in City Center,2664929,Figen,,Besiktas,41.07564,29.03602,Entire home/apt,1471,5,13,2018-08-14,0.12,1,358,0,
786903,NEW RESIDENCE APARTMENT IN DOWNTOWN,4148263,Ersen,,Sisli,41.05375,28.99412,Entire home/apt,1104,2,12,2015-09-07,0.11,2,327,0,
853129,Studio in the Heart of the City 2,792658,ISlK,,Beyoglu,41.03907,28.9827,Entire home/apt,750,3,234,2022-03-13,2.11,8,365,23,
788715,Безупречночисто CasaLoBueno#2 Comfort Galata Tower,2054075,Doret & Izel,,Beyoglu,41.02668,28.97579,Entire home/apt,2034,4,91,2022-03-26,0.80,4,355,13,
542354,Nakkas Apart with Sea View,2543742,Nakkas,,Fatih,41.00575,28.97075,Private room,1951,1,0,,,2,365,0,
853852,ModernKing Suite Studio Near Taksim,730566,Murat,,Beyoglu,41.03807,28.98088,Private room,894,1,0,,,3,365,0,
853928,"COMFORTABLE, CHIC, MODERN",4452858,Derya,,Kagithane,41.09796,28.96931,Private room,488,1,0,,,1,365,0,
871792,Super Luxury Farmhouse in Silivri,4373001,Serkan,,Silivri,41.21394,28.08979,Entire home/apt,2643,2,1,2015-08-03,0.01,1,364,0,
788822,in the heart of Istanbul,1803233,Maria,,Beyoglu,41.0395,28.97767,Entire home/apt,293,60,1,2015-11-25,0.01,1,272,0,
854850,X Flats Tophane Deluxe 2+1 City View Flat,1585558,Xflats,,Beyoglu,41.0281,28.98061,Entire home/apt,2708,1,12,2021-08-22,0.18,28,361,2,
791056,Spacious Ottoman style Apartment at the heart of everything.,4167573,David,,Beyoglu,41.03384,28.97912,Entire home/apt,1184,2,67,2022-01-22,0.62,1,314,12,
874508,Seaview Penthouse Suite Sultanahmet,4593728,Aslan,,Fatih,41.00637,28.9704,Entire home/apt,809,30,75,2019-11-22,0.69,4,321,0,
855862,LOVELY ROOM -Central Kadıkoy-Moda,4473413,Yaşam,,Kadikoy,40.98275,29.02238,Private room,200,2,3,2014-03-01,0.03,1,364,0,
874931,"Sultanahmet - Istanbul, Tugra Suite",2999837,Saban,,Fatih,41.00417,28.96604,Entire home/apt,504,1,235,2022-03-04,2.12,13,353,25,
874935,"Sultanahmet - Istanbul, Cumba Suite",2999837,Saban,,Fatih,41.00417,28.96604,Entire home/apt,488,1,185,2022-01-29,1.67,13,359,16,
875054,"Sultanahmet-Istanbul, Sarnic Suite",2999837,Saban,,Fatih,41.00417,28.96604,Entire home/apt,541,1,129,2022-03-13,1.17,13,357,22,
791977,Ground Floor 2+1 @ TAKSIM Very Touristic,4172454,Safa,,Beyoglu,41.04057,28.98126,Private room,1138,2,0,,,13,357,0,
856883,NEW RESIDENCE FLATS IN DOWNTOWN,4148263,Ersen,,Sisli,41.05239,28.99422,Entire home/apt,1104,2,8,2015-08-17,0.08,2,327,0,
856979,"Lovely, bright, historical: Galata",4481370,Tan,,Beyoglu,41.02722,28.97318,Private room,571,3,37,2016-04-15,0.40,1,0,0,
877785,Nice Flat at heart of İstiklal,4638427,Fevzi,,Beyoglu,41.03392,28.97981,Entire home/apt,1794,1,0,,,1,365,0,
858037,"Uptwins Deluxe Residence, 1+1",4489105,Osman,,Kartal,40.90959,29.21125,Entire home/apt,2539,1,0,,,1,365,0,
879400,Family Suite for 4 fully serviced in Nişantaşı,4126563,Burak,,Sisli,41.05015,28.98833,Hotel room,2907,365,1,2019-12-25,0.04,4,349,0,
883171,Deluxe 2 Br Apt Close 2 Blue Mosque,2999837,Saban,,Fatih,41.00408,28.97602,Entire home/apt,1726,1,112,2022-03-14,1.01,13,341,7,
793299,Your home in Central Istanbul,4179813,Ahmet,,Sisli,41.04408,28.97746,Private room,488,1,0,,,1,365,0,
861148,Cihangir antique palace - Beyoğlu,4511780,Tolga,,Beyoglu,41.03076,28.98148,Entire home/apt,546,3,89,2022-03-20,0.81,1,345,21,
796583,"Cozy Home & Office, Istanbul",4196378,Kerem,,Besiktas,41.0805,29.04301,Entire home/apt,2845,1,0,,,1,364,0,
803139,Comfortable apartment in Taksim,4226994,Marika,,Sisli,41.04321,28.98621,Entire home/apt,1471,1,0,,,1,365,0,
803613,Deluxe Suite with Bosphorus View,4229442,Hasan,,Beyoglu,41.03228,28.98641,Entire home/apt,3154,2,0,,,3,365,0,
891043,"1+1,Live in an historic three Civilizations Life!",4733924,Cesim,,Fatih,41.0047,28.97108,Entire home/apt,894,3,21,2021-12-14,0.23,6,336,8,
891181,Beautiful Double Room in Besiktas,2541656,Başak,,Besiktas,41.05167,29.00572,Private room,325,60,30,2020-11-01,0.28,11,302,0,
865649,Room in Kadikoy,2924046,Ezgi,,Kadikoy,40.98494,29.03264,Private room,1626,1,0,,,2,83,0,
896029,Superior Suite @CIHANGIR,4229442,Hasan,,Beyoglu,41.03131,28.98648,Entire home/apt,2202,2,3,2019-08-24,0.06,3,365,0,
804340,"Apartment w. garden in Macka, Besiktas, Tesvikiye",4220690,Ayse & Ned,,Besiktas,41.04318,28.99796,Entire home/apt,732,7,12,2020-09-26,0.29,1,83,0,
868130,Double Room with Garden in No11 Hotel,4131290,Ayşe Zeynep,,Beyoglu,41.03053,28.97447,Hotel room,883,1,91,2022-01-26,0.83,7,323,1,
868318,Area Apartments *Mis* Taksim,4573286,Sayat,,Beyoglu,41.03702,28.98203,Entire home/apt,1626,1,0,,,1,365,0,
812948,2 kedili daire..  :),1573951,Emre,,Maltepe,40.94984,29.1589,Private room,673,1,0,,,1,365,0,
813948,Stylish & Cozy Apartment,4277163,Jonas,,Beyoglu,41.02949,28.97794,Entire home/apt,1386,3,43,2018-07-15,0.38,1,120,0,
898574,Heritage flat on the Istiklal Ave. built 1874,4760390,Tayfun,,Beyoglu,41.036217,28.981125,Private room,571,5,1,2022-02-20,0.75,2,359,1,
903061,Cozy Flat with Sea View,4827459,Güven,,Beyoglu,41.02907,28.9825,Entire home/apt,967,2,8,2020-12-28,0.07,8,364,0,
871348,Spacious Balcony Duplex Sultanahmet,4593728,Aslan,,Fatih,41.00633,28.97045,Entire home/apt,1293,30,84,2019-12-26,0.76,4,321,0,
871781,Sea view Family Suite Sultanahmet,4593728,Aslan,,Fatih,41.00633,28.97045,Entire home/apt,1049,30,117,2022-03-27,1.06,4,301,4,
814340,A nice stay in old İstanbul (Balat),4279051,Ahu,,Fatih,41.03419,28.94348,Private room,732,1,1,2017-05-18,0.02,1,364,0,
815172,Feel like in your own home in ŞİŞLİ,4282661,Metin,,Sisli,41.06286,28.98441,Private room,175,1,0,,,1,365,0,
1131124,Cosy room in Beyoglu 2,2781217,Fatma,,Beyoglu,41.03685,28.97702,Private room,221,1,47,2022-03-27,0.44,7,362,10,
820752,Alaaddin Apart Beyoglu,4310495,Alaaddin,,Beyoglu,41.03472,28.98079,Entire home/apt,652,6,15,2021-09-27,0.13,2,90,1,
821841,Old Istanbul view/ bedroom for 3,1148150,Handan,,Kadikoy,40.98832,29.02911,Private room,368,1,20,2022-03-14,0.18,4,359,1,
905809,"Urban Loft for 12 Guests - 5BR  - 4,5 BA  - Galata",2618254,Dodo,,Beyoglu,41.02729,28.97531,Entire home/apt,2039,4,38,2022-03-27,0.36,4,193,1,
1145695,HISTORIC STUDIO with BOSPHORUS VIEW,508326,Uluc & Esma,,Besiktas,41.06158,29.03401,Entire home/apt,399,2,107,2022-03-01,1.00,1,230,14,
906234,Old Neighboor of Istanbul rent room,4850445,Orkun,,Fatih,41.00097,28.93073,Private room,406,1,0,,,1,365,0,
906294,"Great place in Buyukada, Istanbul!",4850823,Feyza,,Adalar,40.87313,29.12668,Entire home/apt,2207,60,8,2019-08-25,0.08,1,122,0,
908653,Bright clean near Istiklal Street ! (5),1605466,Kerem,,Beyoglu,41.03948,28.98233,Entire home/apt,575,1,259,2022-03-26,2.71,12,353,12,
1327559,Colorful room Beşiktaş Serencebey,6409211,Esin,,Besiktas,41.04367,29.00945,Private room,406,1,0,,,2,355,0,
1158086,Magnificent house in the center of,6346120,Abdülrezzak,,Besiktas,41.0473,29.02443,Private room,1219,2,0,,,1,365,0,
1165835,Cozy apartment in Cihangir,6385165,Frida Aparts,,Beyoglu,41.03042,28.98461,Entire home/apt,1126,2,0,,,1,80,0,
1343215,STYLISH FLAT IN THE CITY CENTER !,7285263,Cha,,Sisli,41.05145,28.99688,Entire home/apt,1951,2,25,2021-01-14,0.26,2,210,0,
909246,big room in nice/central apartment,4844548,Ayshin,,Sisli,41.04633,28.98518,Private room,813,1,0,,,1,90,0,
909875,Charming Apartment in Golden Horn,4489405,Ali,,Fatih,41.03132,28.94801,Private room,894,1,0,,,1,365,0,
1170983,Cozy room in Beşiktaş Serencebey,6409211,Esin,,Besiktas,41.04719,29.01055,Private room,530,1,8,2014-10-31,0.07,2,365,0,
1175636,taksim doublex flat,6282819,Samar,,Beyoglu,41.03859,28.98263,Entire home/apt,1951,2,0,,,2,365,0,
1345286,Charming studio near Galatasaray,3373199,Ege,,Beyoglu,41.0301,28.9777,Entire home/apt,589,2,32,2022-03-14,0.33,1,363,1,
1175741,taksim modern flat,6282819,Samar,,Beyoglu,41.03994,28.98339,Entire home/apt,1301,2,0,,,2,365,0,
922210,Studio Flat at Istanbul,4958797,Seher,,Kadikoy,40.98351,29.02352,Private room,569,8,1,2018-04-29,0.02,1,363,0,
1175933,taxim super modern flat,6435499,Taleb,,Beyoglu,41.03853,28.98222,Entire home/apt,1301,2,0,,,1,365,0,
925717,"Cozy flat, City Centre,Taksim Area",4980245,Nelly,,Beyoglu,41.0376,28.97527,Entire home/apt,569,2,8,2019-12-07,0.07,8,119,0,
1345776,Oba Hotel istanbul DBL room.,7300494,Ayhan,,Fatih,41.00589,28.97037,Private room,451,1,17,2021-11-12,0.25,5,212,12,
1350842,spacious room in central&cozy neighborhood,3612517,Adil,,Kadikoy,40.98487,29.02545,Private room,585,4,0,,,1,360,0,
1176282,taxim doublex flat,6365283,Talip,,Gaziosmanpasa,41.07548,28.88201,Entire home/apt,2439,1,0,,,1,365,0,
1353973,Perfectly Located on Bağdat Avenue,6748158,Can,,Kadikoy,40.95791,29.08733,Entire home/apt,1524,3,43,2022-02-26,0.42,1,347,5,
929076,Penthouse in Beyoglu enjoy Bosphorus,2461445,Yiğit,,Beyoglu,41.03284,28.98547,Private room,1398,1,7,2016-05-13,0.09,1,90,0,
1176889,Great Flat in Mecidiyekoy,4909733,Atakan Namik,,Sisli,41.07557,28.99433,Private room,325,1,0,,,1,329,0,
932260,Amazing apartment in the center,5023383,Han,,Beyoglu,41.03522,28.98622,Entire home/apt,1002,4,67,2022-03-13,0.61,2,361,10,
933576,5 min to Taksim - central & clean,5033953,Volkan,,Beyoglu,41.03662,28.98204,Private room,1080,1,0,,,2,365,0,
1364591,"Cosy home by river,close to Taksim-Karaköy-Bomonti",7406656,Aynur,,Kagithane,41.06758,28.96286,Entire home/apt,406,1,1,2019-12-13,0.04,1,364,0,
1179342,Istanbul is a God's heaven on earth,6451890,Fatih,,Fatih,41.02524,28.9431,Entire home/apt,1457,1,0,,,1,365,0,
1376011,Room with great Bosphorus view,7455245,Mutlu,,Besiktas,41.0474,29.01081,Private room,813,1,0,,,1,365,0,
1379130,"Welcome Girls ,near Tram & Metro اتفضلوايابنات",1351134,Bãśmä,,Fatih,41.01075,28.94701,Shared room,178,2,51,2022-03-16,0.69,15,85,1,
933819,5 min to Taksim - central & clean 2,5033953,Volkan,,Beyoglu,41.03609,28.98395,Entire home/apt,1545,1,1,2013-04-24,0.01,2,365,0,
1181819,"Center of the city,Comfortable room",6464911,Gencay,,Sisli,41.04623,28.98055,Private room,325,3,2,2015-01-02,0.02,1,0,0,
936814,COSY&SUNNY ROOM NEAR HOTELS LAND!!,896399,Elif,,Besiktas,41.0605,29.00439,Private room,511,3,1,2013-10-02,0.01,1,365,0,
937206,Studio Apartment in Beyoglu/TAKSIM,2781217,Fatma,,Beyoglu,41.03685,28.97702,Entire home/apt,358,1,45,2022-03-27,0.41,7,356,5,
1389522,Budget Rooms Near Taksim Square,7515449,Fuat,,Beyoglu,41.03909,28.98383,Private room,636,1,0,,,7,365,0,
1184464,"VERY NICE, BIG ROOM..WITH BALCONY",4038834,Şeref,,Sisli,41.05779,28.98762,Private room,397,20,10,2018-09-19,0.09,2,362,0,
1395380,2 min from Galata Tower w/ a View,1564870,Living,,Beyoglu,41.0276,28.97478,Entire home/apt,881,28,10,2022-01-04,0.11,2,68,3,
938817,Furnished Apartment in TAKSIM,4674027,Sevim,,Beyoglu,41.03949,28.98422,Private room,813,1,0,,,1,365,0,
940801,Small Studio1@TAKSIM Very Touristic,4172454,Safa,,Beyoglu,41.03951,28.98176,Hotel room,395,2,50,2022-03-03,0.46,13,345,3,
